3753;5.099019527435303
2533;9.219544410705566
3483;5.099019527435303
622;2.0
6044;5.830951690673828
3759;10.630146026611328
1442;6.7082037925720215
4242;11.045360565185547
5952;9.219544410705566
2626;8.062257766723633
2544;10.0
815;2.8284270763397217
3473;5.099019527435303
5329;4.4721360206604
1602;6.082762718200684
2344;12.806248664855957
5551;6.7082037925720215
1970;3.0
5957;1.4142135381698608
2786;10.29563045501709
2541;4.4721360206604
1000;4.123105525970459
1449;6.324555397033691
3869;6.082762718200684
5766;2.0
1097;3.0
4182;9.848857879638672
2869;5.099019527435303
2408;8.062257766723633
4810;5.385164737701416
4508;6.324555397033691
2576;13.601470947265625
928;20.02498435974121
1361;25.079872131347656
3683;7.071067810058594
3229;4.0
1072;5.385164737701416
5545;4.123105525970459
3739;1.0
850;7.6157732009887695
4129;5.0
3835;4.123105525970459
4676;10.0
3758;9.05538558959961
4776;18.11077117919922
4135;6.4031243324279785
5592;8.062257766723633
3255;10.0
767;11.401754379272461
3723;12.165525436401367
403;5.385164737701416
4221;11.313708305358887
573;8.9442720413208
2885;3.1622776985168457
4367;6.324555397033691
5362;9.219544410705566
5887;6.7082037925720215
3318;20.124610900878906
3695;6.082762718200684
1799;6.0
282;5.0
3766;3.605551242828369
5268;7.6157732009887695
349;8.5440034866333
3556;3.605551242828369
5066;8.062257766723633
726;6.0
359;5.0
1152;5.385164737701416
807;5.656854152679443
4378;7.0
613;6.4031243324279785
2129;7.8102498054504395
3562;7.071067810058594
51;7.211102485656738
2044;9.219544410705566
3568;18.973665237426758
1784;18.027755737304688
4757;21.21320343017578
64;10.440306663513184
253;8.5440034866333
2311;11.401754379272461
3053;14.317821502685547
1623;12.083045959472656
4345;8.246211051940918
1703;8.246211051940918
515;17.0
2677;6.4031243324279785
4462;6.0
5537;9.219544410705566
2628;8.602325439453125
466;10.0
659;12.649110794067383
4799;11.045360565185547
5985;10.29563045501709
5437;13.0
606;5.099019527435303
4424;11.180339813232422
2894;16.124515533447266
4314;5.0
121;9.848857879638672
524;8.9442720413208
2779;10.816654205322266
1733;14.560219764709473
1466;21.189620971679688
35;7.280109882354736
4570;4.123105525970459
2804;4.4721360206604
2911;17.72004508972168
5548;5.830951690673828
487;3.1622776985168457
4236;2.2360680103302
80;7.211102485656738
2212;3.605551242828369
4087;5.656854152679443
4535;1.4142135381698608
2901;9.219544410705566
3578;11.704699516296387
2840;10.049875259399414
5194;2.2360680103302
3841;31.048349380493164
4332;39.84971618652344
1090;32.98484420776367
2962;19.416488647460938
2330;5.0
3310;11.401754379272461
1920;9.433980941772461
4602;10.0
1828;12.529964447021484
5767;10.0
3328;9.05538558959961
1866;23.34523582458496
5137;15.264337539672852
2691;24.73863410949707
3430;13.892443656921387
3078;14.317821502685547
1839;4.123105525970459
1662;2.8284270763397217
689;19.79899024963379
3381;9.848857879638672
1651;11.313708305358887
4667;11.401754379272461
5727;17.69180679321289
5231;36.2353401184082
409;5.656854152679443
407;5.385164737701416
1481;29.017236709594727
4188;15.033296585083008
4373;6.082762718200684
292;33.941123962402344
684;5.830951690673828
2354;6.4031243324279785
5052;11.401754379272461
137;6.7082037925720215
2175;11.401754379272461
1964;2.2360680103302
1708;6.4031243324279785
4708;8.062257766723633
2564;9.899495124816895
3448;9.433980941772461
3391;10.049875259399414
4994;7.071067810058594
691;15.29705810546875
5311;7.280109882354736
3662;12.369317054748535
1485;24.1867733001709
3149;19.72308349609375
2256;10.198039054870605
1640;6.0
4665;4.123105525970459
2936;3.1622776985168457
5650;7.071067810058594
1411;9.433980941772461
4682;12.0
447;6.7082037925720215
4694;15.132745742797852
5612;12.041594505310059
4904;17.69180679321289
1236;12.0
2545;2.2360680103302
7;12.529964447021484
3092;5.0
4224;7.071067810058594
1004;12.165525436401367
1009;9.219544410705566
3959;14.317821502685547
1780;16.031219482421875
4947;4.4721360206604
1093;12.0
107;16.278820037841797
2182;16.278820037841797
3600;10.0
132;18.788293838500977
4074;11.661903381347656
3302;11.180339813232422
1720;14.142135620117188
5047;10.440306663513184
4412;11.401754379272461
4970;7.071067810058594
2032;4.4721360206604
5472;13.152946472167969
3309;9.219544410705566
498;12.806248664855957
3330;13.03840446472168
5775;8.485280990600586
1103;46.48655700683594
100;4.123105525970459
4893;6.324555397033691
13;5.0
4211;7.071067810058594
2464;6.0
5683;65.79513549804688
123;6.082762718200684
2276;6.0
5434;25.317977905273438
4736;14.142135620117188
4950;34.438350677490234
4340;11.180339813232422
4422;28.23118782043457
3657;12.649110794067383
4238;59.21148681640625
4;19.02629852294922
5113;21.840330123901367
5690;45.79301071166992
5898;7.280109882354736
5841;14.317821502685547
540;18.027755737304688
5793;6.4031243324279785
4851;12.727922439575195
5890;4.123105525970459
5846;23.323806762695312
5864;18.439088821411133
597;12.165525436401367
3388;30.149627685546875
5965;19.92485809326172
2366;6.324555397033691
4890;10.198039054870605
4059;7.8102498054504395
5991;3.605551242828369
1663;6.7082037925720215
1092;6.324555397033691
1755;11.045360565185547
1810;8.5440034866333
443;18.384777069091797
849;27.85677719116211
1889;9.486832618713379
3105;5.830951690673828
4595;6.7082037925720215
3426;4.123105525970459
1261;24.73863410949707
4800;13.0
5605;8.5440034866333
4636;3.605551242828369
4299;3.605551242828369
2287;6.4031243324279785
4109;13.152946472167969
2394;6.324555397033691
4725;13.601470947265625
1391;7.071067810058594
1207;13.0
1293;6.082762718200684
2810;21.470911026000977
5144;9.486832618713379
1414;13.0
4640;10.0
748;8.246211051940918
5787;20.615528106689453
2132;4.4721360206604
3181;14.142135620117188
404;68.60028839111328
6012;12.0
4542;3.605551242828369
2645;9.486832618713379
2097;18.11077117919922
1794;5.0
1520;4.4721360206604
2413;6.082762718200684
5955;14.560219764709473
643;12.727922439575195
830;6.7082037925720215
2550;5.0
3115;12.369317054748535
341;8.5440034866333
3506;2.2360680103302
5391;10.0
3202;8.062257766723633
201;8.062257766723633
5680;14.21267032623291
5971;9.433980941772461
4032;6.7082037925720215
5720;5.385164737701416
1671;14.317821502685547
3293;10.440306663513184
2814;4.4721360206604
999;8.062257766723633
5334;9.486832618713379
5058;8.602325439453125
5355;7.211102485656738
1386;6.4031243324279785
704;12.041594505310059
4735;18.0
4105;10.440306663513184
4868;10.198039054870605
2151;18.0
3897;10.0
4502;7.071067810058594
5940;13.03840446472168
4165;12.041594505310059
2376;13.45362377166748
2614;13.601470947265625
1601;11.180339813232422
1445;8.5440034866333
179;13.03840446472168
2145;10.0
1588;13.03840446472168
593;4.4721360206604
5055;11.180339813232422
5908;9.05538558959961
4807;8.5440034866333
3010;6.082762718200684
109;6.324555397033691
4047;5.0
5463;7.0
87;10.630146026611328
260;10.440306663513184
2285;3.1622776985168457
4293;7.280109882354736
3953;8.062257766723633
61;9.433980941772461
3860;13.416407585144043
2868;8.062257766723633
1034;5.0
4197;9.0
722;3.1622776985168457
3407;5.830951690673828
5345;12.083045959472656
6025;6.4031243324279785
1573;11.0
5852;4.123105525970459
5447;9.433980941772461
745;6.4031243324279785
1690;5.385164737701416
2908;6.7082037925720215
2668;3.605551242828369
3777;8.9442720413208
1270;10.29563045501709
2831;7.0
4124;5.830951690673828
234;5.0
2497;9.05538558959961
99;10.049875259399414
2571;15.132745742797852
2417;7.0
400;8.602325439453125
5236;7.8102498054504395
4172;6.324555397033691
985;9.219544410705566
2484;5.099019527435303
1606;12.041594505310059
5219;22.0
5805;4.123105525970459
2877;3.1622776985168457
2616;4.242640495300293
766;3.605551242828369
3126;7.071067810058594
2482;7.280109882354736
4002;7.6157732009887695
4629;5.0
2199;2.2360680103302
5477;6.4031243324279785
3297;2.0
958;2.2360680103302
2249;5.099019527435303
5467;14.422204971313477
6091;8.246211051940918
1322;13.152946472167969
1770;12.529964447021484
149;4.242640495300293
1633;9.219544410705566
3842;4.4721360206604
927;7.211102485656738
40;10.770329475402832
1469;15.264337539672852
4415;4.123105525970459
5930;11.180339813232422
2419;12.806248664855957
4372;9.848857879638672
4025;4.242640495300293
2670;11.045360565185547
3691;12.529964447021484
4813;13.03840446472168
4295;17.029386520385742
420;11.180339813232422
178;8.5440034866333
1197;12.165525436401367
3673;17.464248657226562
1062;10.440306663513184
386;23.194826126098633
1336;4.4721360206604
55;14.142135620117188
1262;12.206555366516113
1268;7.0
4633;10.816654205322266
713;14.764822959899902
4927;6.082762718200684
1609;3.605551242828369
6023;18.0
1513;8.9442720413208
2086;6.0
1549;13.45362377166748
4875;6.4031243324279785
4573;6.0
3206;3.1622776985168457
868;4.242640495300293
5239;7.071067810058594
5282;4.242640495300293
4527;8.246211051940918
4175;16.124515533447266
4638;6.082762718200684
3191;3.1622776985168457
5069;4.123105525970459
5375;3.1622776985168457
1781;5.385164737701416
81;9.219544410705566
2853;24.1867733001709
1182;4.123105525970459
4279;16.031219482421875
1764;3.0
2538;63.071388244628906
2221;28.44292449951172
1409;19.697715759277344
1957;4.4721360206604
5253;18.973665237426758
1123;24.698177337646484
2215;47.29693603515625
1338;19.92485809326172
2200;32.572994232177734
3383;60.216278076171875
3060;16.124515533447266
4536;12.529964447021484
3204;24.166091918945312
2692;2.2360680103302
159;34.71310806274414
4143;29.529645919799805
1702;16.76305389404297
5034;4.4721360206604
5740;16.492422103881836
5719;27.658634185791016
3464;14.317821502685547
441;14.764822959899902
2644;13.45362377166748
2301;13.601470947265625
1930;15.0
3498;6.4031243324279785
5821;12.0
3999;8.062257766723633
232;13.03840446472168
1647;21.02379608154297
245;19.72308349609375
3952;8.246211051940918
5906;22.472204208374023
5079;10.0
4998;7.0
2872;11.401754379272461
2702;30.265491485595703
1319;22.022714614868164
5543;9.05538558959961
4784;8.0
996;20.615528106689453
3863;10.198039054870605
180;10.198039054870605
113;12.0
1750;22.825424194335938
5634;7.211102485656738
5905;7.071067810058594
2023;10.0
3107;3.1622776985168457
5076;9.05538558959961
3046;10.440306663513184
5649;15.55634880065918
3966;6.4031243324279785
3016;37.336307525634766
5880;62.817195892333984
177;25.0
4690;34.66987228393555
1818;2.2360680103302
5559;6.4031243324279785
2405;8.602325439453125
1394;26.172504425048828
1962;73.38937377929688
5641;29.4108829498291
3038;33.241539001464844
759;12.0
5901;8.246211051940918
526;4.0
5947;21.21320343017578
3960;1.4142135381698608
5320;18.0
2950;10.198039054870605
5951;1.4142135381698608
1745;20.39607810974121
3536;11.661903381347656
5926;8.602325439453125
3793;9.05538558959961
3151;11.661903381347656
4560;22.360679626464844
